<<<<<<< HEAD
"D[22,1]",94.73090551136482
"D[397,1]",94.73090551136482
"D[485,1]",94.73090551136482
"D[648,1]",94.73090551136482
"D[663,1]",94.73090551136482
"D[701,1]",94.73090551136482
"D[769,1]",94.73090551136482
"D[873,1]",94.73090551136482
"D[1676,1]",94.73090551136482
"D[1810,1]",94.73090551136482
"D[1815,1]",94.73090551136482
"D[1827,1]",94.73090551136482
"D[1845,1]",94.73090551136482
"D[1926,1]",94.73090551136482
"D[1967,1]",94.73090551136482
"D[2169,1]",94.73090551136482
"D[2174,1]",94.73090551136482
"D[2218,1]",94.73090551136482
"D[2220,1]",94.73090551136482
"D[2273,1]",94.73090551136482
"D[2277,1]",94.73090551136482
"D[2342,1]",94.73090551136482
"D[2434,1]",94.73090551136482
"D[2445,1]",94.73090551136482
"D[2450,1]",94.73090551136482
"D[2573,1]",94.73090551136482
"D[2583,1]",94.73090551136482
"D[2748,1]",94.73090551136482
"D[2786,1]",94.73090551136482
"D[2834,1]",94.73090551136482
"D[2912,1]",94.73090551136482
"D[28,1]",7.652874728759343
"D[79,1]",7.652874728759343
"D[140,1]",7.652874728759343
"D[159,1]",7.652874728759343
"D[176,1]",7.652874728759343
"D[319,1]",7.652874728759343
"D[321,1]",7.652874728759343
"D[328,1]",7.652874728759343
"D[343,1]",7.652874728759343
"D[345,1]",7.652874728759343
"D[347,1]",7.652874728759343
"D[449,1]",7.652874728759343
"D[451,1]",7.652874728759343
"D[518,1]",7.652874728759343
"D[555,1]",7.652874728759343
"D[705,1]",7.652874728759343
"D[1075,1]",7.652874728759343
"D[1238,1]",7.652874728759343
"D[1397,1]",7.652874728759343
"D[1547,1]",7.652874728759343
"D[1562,1]",7.652874728759343
"D[1666,1]",7.652874728759343
"D[1792,1]",7.652874728759343
"D[1831,1]",7.652874728759343
"D[2226,1]",7.652874728759343
"D[2263,1]",7.652874728759343
"D[2409,1]",7.652874728759343
"D[2607,1]",7.652874728759343
"D[2887,1]",7.652874728759343
"D[2905,1]",7.652874728759343
"D[2939,1]",7.652874728759343
"D[2944,1]",7.652874728759343
"D[3033,1]",7.652874728759343
"D[3075,1]",7.652874728759343
"D[3102,1]",7.652874728759343
"D[70,1]",26.3015110110249
"D[129,1]",26.3015110110249
"D[131,1]",26.3015110110249
"D[136,1]",26.3015110110249
"D[138,1]",26.3015110110249
"D[391,1]",26.3015110110249
"D[392,1]",26.3015110110249
"D[424,1]",26.3015110110249
"D[465,1]",26.3015110110249
"D[521,1]",26.3015110110249
"D[535,1]",26.3015110110249
"D[591,1]",26.3015110110249
"D[697,1]",26.3015110110249
"D[1389,1]",26.3015110110249
"D[1394,1]",26.3015110110249
"D[1505,1]",26.3015110110249
"D[1552,1]",26.3015110110249
"D[1694,1]",26.3015110110249
"D[1850,1]",26.3015110110249
"D[1896,1]",26.3015110110249
"D[2114,1]",26.3015110110249
"D[2427,1]",26.3015110110249
"D[2741,1]",26.3015110110249
"D[2796,1]",26.3015110110249
"D[2827,1]",26.3015110110249
"D[3041,1]",26.3015110110249
"D[3045,1]",26.3015110110249
"D[3068,1]",26.3015110110249
"D[71,1]",15.41066772384437
"D[95,1]",15.41066772384437
"D[101,1]",15.41066772384437
"D[167,1]",15.41066772384437
